segment_no,vector_row
050492_SEG_TURN_00450,732
050606_SEG_TURN_00474,733
050492_SEG_CURR_NEXT_01045,734
050492_SEG_PREV_CURR_01046,735
050350_SEG_TURN_00658,736
050606_SEG_CURR_NEXT_00473,737
050606_SEG_PREV_CURR_00474,738
050606_SEG_TURN_01695,739
050606_SEG_TURN_00635,740
050606_SEG_PREV_CURR_00636,741
050606_SEG_CURR_NEXT_00635,742
050606_SEG_TURN_00613,743
050606_SEG_TURN_00636,744
050606_SEG_CURR_NEXT_00634,745
050606_SEG_PREV_CURR_00635,746
050606_SEG_PREV_CURR_00614,747
050606_SEG_CURR_NEXT_00613,748
050606_SEG_PREV_CURR_01695,749
050606_SEG_CURR_NEXT_01694,750
050606_SEG_TURN_00625,751
050606_SEG_TURN_00621,752
050606_SEG_PREV_CURR_00625,753
050606_SEG_CURR_NEXT_00624,754
050606_SEG_CURR_NEXT_00636,755
050606_SEG_PREV_CURR_00637,756
050606_SEG_PREV_CURR_00613,757
050606_SEG_CURR_NEXT_00612,758
050606_SEG_PREV_CURR_00622,759
050606_SEG_CURR_NEXT_00621,760
050430_SEG_TURN_00827,761
050430_SEG_CURR_NEXT_00826,762
050430_SEG_PREV_CURR_00827,763
050606_SEG_TURN_00641,764
050606_SEG_TURN_00628,765
050606_SEG_CURR_NEXT_00640,766
050606_SEG_PREV_CURR_00641,767
050606_SEG_CURR_NEXT_00641,768
050606_SEG_PREV_CURR_00642,769
050430_SEG_CURR_NEXT_00827,770
050430_SEG_PREV_CURR_00828,771
050606_SEG_PREV_CURR_00629,772
050606_SEG_CURR_NEXT_00628,773
050606_SEG_PREV_CURR_00628,774
050606_SEG_CURR_NEXT_00627,775
050606_SEG_CURR_NEXT_00620,776
050606_SEG_PREV_CURR_00621,777
050430_SEG_TURN_00831,778
050430_SEG_PREV_CURR_00831,779
050430_SEG_CURR_NEXT_00830,780
050606_SEG_TURN_00844,781
050430_SEG_CURR_NEXT_00831,782
050430_SEG_PREV_CURR_00832,783
050492_SEG_TURN_01428,784
050492_SEG_PREV_CURR_01428,785
050492_SEG_CURR_NEXT_01427,786
050430_SEG_TURN_00431,787
050430_SEG_TURN_00433,788
050430_SEG_CURR_NEXT_00433,789
050430_SEG_PREV_CURR_00434,790
050430_SEG_CURR_NEXT_00430,791
050430_SEG_PREV_CURR_00431,792
050430_SEG_PREV_CURR_00433,793
050430_SEG_CURR_NEXT_00432,794
050430_SEG_CURR_NEXT_00431,795
050430_SEG_PREV_CURR_00432,796
050430_SEG_TURN_00619,797
050430_SEG_PREV_CURR_00619,798
050430_SEG_CURR_NEXT_00618,799
050430_SEG_TURN_00435,800
050430_SEG_CURR_NEXT_00434,801
050430_SEG_PREV_CURR_00435,802
050430_SEG_TURN_00682,803
050430_SEG_TURN_01037,804
050430_SEG_CURR_NEXT_00619,805
050430_SEG_PREV_CURR_00620,806
050430_SEG_CURR_NEXT_00681,807
050430_SEG_PREV_CURR_00682,808
050430_SEG_PREV_CURR_00436,809
050430_SEG_CURR_NEXT_00435,810
050430_SEG_PREV_CURR_00683,811
050430_SEG_CURR_NEXT_00682,812
050430_SEG_PREV_CURR_01037,813
050430_SEG_CURR_NEXT_01036,814
050430_SEG_CURR_NEXT_01037,815
050430_SEG_PREV_CURR_01038,816
050606_SEG_PREV_CURR_01169,817
050606_SEG_CURR_NEXT_01168,818
050430_SEG_TURN_00620,819
050492_SEG_TURN_01430,820
050350_SEG_TURN_00019,821
050615_SEG_TURN_00857,822
050615_SEG_CURR_NEXT_00857,823
050615_SEG_PREV_CURR_00858,824
050615_SEG_TURN_01462,825
050615_SEG_CURR_NEXT_00856,826
050615_SEG_PREV_CURR_00857,827
050308_SEG_TURN_00641,828
050308_SEG_CURR_NEXT_00641,829
050308_SEG_PREV_CURR_00642,830
050615_SEG_CURR_NEXT_01462,831
050615_SEG_PREV_CURR_01463,832
050430_SEG_PREV_CURR_00316,833
050430_SEG_CURR_NEXT_00315,834
050430_SEG_TURN_00315,835
050615_SEG_TURN_00007,836
050430_SEG_PREV_CURR_00315,837
050430_SEG_CURR_NEXT_00314,838
050615_SEG_PREV_CURR_00008,839
050615_SEG_CURR_NEXT_00007,840
050615_SEG_PREV_CURR_00007,841
050615_SEG_CURR_NEXT_00006,842
050615_SEG_PREV_CURR_01462,843
050615_SEG_CURR_NEXT_01461,844
050615_SEG_TURN_00859,845
050430_SEG_TURN_00310,846
050430_SEG_CURR_NEXT_00310,847
050430_SEG_PREV_CURR_00311,848
050615_SEG_PREV_CURR_00859,849
050615_SEG_CURR_NEXT_00858,850
050615_SEG_CURR_NEXT_00859,851
050615_SEG_PREV_CURR_00860,852
050430_SEG_CURR_NEXT_00309,853
050430_SEG_PREV_CURR_00310,854
050430_SEG_TURN_00005,855
050615_SEG_TURN_01361,856
050430_SEG_PREV_CURR_00005,857
050430_SEG_CURR_NEXT_00004,858
050350_SEG_TURN_01253,859
050350_SEG_PREV_CURR_01254,860
050350_SEG_CURR_NEXT_01253,861
050350_SEG_CURR_NEXT_01252,862
050350_SEG_PREV_CURR_01253,863
050606_SEG_TURN_01549,864
050606_SEG_CURR_NEXT_01548,865
050606_SEG_PREV_CURR_01549,866
050606_SEG_CURR_NEXT_01549,867
050606_SEG_PREV_CURR_01550,868
050350_SEG_TURN_01231,869
050350_SEG_PREV_CURR_01231,870
050350_SEG_CURR_NEXT_01230,871
050350_SEG_PREV_CURR_01232,872
050350_SEG_CURR_NEXT_01231,873
050606_SEG_TURN_01547,874
050606_SEG_TURN_00069,875
050606_SEG_TURN_00077,876
050606_SEG_CURR_NEXT_01546,877
050606_SEG_PREV_CURR_01547,878
050606_SEG_CURR_NEXT_01547,879
050606_SEG_PREV_CURR_01548,880
050606_SEG_CURR_NEXT_00069,881
050606_SEG_PREV_CURR_00070,882
050615_SEG_TURN_01240,883
050606_SEG_PREV_CURR_00069,884
050606_SEG_CURR_NEXT_00068,885
050606_SEG_TURN_00079,886
050606_SEG_CURR_NEXT_00079,887
050606_SEG_PREV_CURR_00080,888
050606_SEG_PREV_CURR_00078,889
050606_SEG_CURR_NEXT_00077,890
050606_SEG_CURR_NEXT_00078,891
050606_SEG_PREV_CURR_00079,892
050606_SEG_PREV_CURR_00077,893
050606_SEG_CURR_NEXT_00076,894
050615_SEG_PREV_CURR_00326,895
050615_SEG_CURR_NEXT_00325,896
050430_SEG_TURN_00453,897
050615_SEG_TURN_00261,898
050492_SEG_TURN_01028,899
050615_SEG_TURN_00326,900
050606_SEG_TURN_01399,901
050350_SEG_TURN_00432,902
050430_SEG_TURN_00423,903
050430_SEG_CURR_NEXT_00453,904
050430_SEG_PREV_CURR_00454,905
050615_SEG_PREV_CURR_01240,906
050615_SEG_CURR_NEXT_01239,907
050615_SEG_TURN_00325,908
050430_SEG_TURN_00192,909
050430_SEG_PREV_CURR_00192,910
050430_SEG_CURR_NEXT_00191,911
050606_SEG_TURN_00916,912
050606_SEG_PREV_CURR_00917,913
050606_SEG_CURR_NEXT_00916,914
050492_SEG_TURN_00533,915
050606_SEG_TURN_01490,916
050308_SEG_TURN_00388,917
050430_SEG_PREV_CURR_00329,918
050430_SEG_CURR_NEXT_00328,919
050430_SEG_TURN_00329,920
050606_SEG_TURN_00917,921
050615_SEG_TURN_00264,922
050492_SEG_TURN_00092,923
050430_SEG_CURR_NEXT_00192,924
050430_SEG_PREV_CURR_00193,925
050492_SEG_PREV_CURR_00533,926
050492_SEG_CURR_NEXT_00532,927
050673_SEG_TURN_00368,928
050492_SEG_PREV_CURR_00093,929
050492_SEG_CURR_NEXT_00092,930
050492_SEG_TURN_01056,931
050430_SEG_TURN_00296,932
050606_SEG_TURN_01492,933
050492_SEG_CURR_NEXT_00533,934
050492_SEG_PREV_CURR_00534,935
050615_SEG_CURR_NEXT_00431,936
050615_SEG_PREV_CURR_00432,937
050615_SEG_TURN_00431,938
050615_SEG_TURN_01416,939
050308_SEG_CURR_NEXT_00103,940
050308_SEG_PREV_CURR_00104,941
050308_SEG_TURN_00103,942
050615_SEG_CURR_NEXT_00430,943
050615_SEG_PREV_CURR_00431,944
050615_SEG_CURR_NEXT_01415,945
050615_SEG_PREV_CURR_01416,946
050615_SEG_CURR_NEXT_01416,947
050615_SEG_PREV_CURR_01417,948
050350_SEG_TURN_00984,949
050308_SEG_TURN_00104,950
050430_SEG_TURN_00759,951
050350_SEG_CURR_NEXT_00984,952
050350_SEG_PREV_CURR_00985,953
050673_SEG_TURN_00772,954
050615_SEG_TURN_00417,955
050350_SEG_CURR_NEXT_00983,956
050350_SEG_PREV_CURR_00984,957
050350_SEG_TURN_00414,958
050615_SEG_PREV_CURR_00760,959
050615_SEG_CURR_NEXT_00759,960
050673_SEG_CURR_NEXT_00772,961
050673_SEG_PREV_CURR_00773,962
050615_SEG_CURR_NEXT_00193,963
050615_SEG_PREV_CURR_00194,964
050350_SEG_PREV_CURR_00414,965
050350_SEG_CURR_NEXT_00413,966
050615_SEG_TURN_00168,967
050615_SEG_CURR_NEXT_01162,968
050615_SEG_PREV_CURR_01163,969
050492_SEG_TURN_00124,970
050615_SEG_TURN_00438,971
050673_SEG_TURN_00100,972
050615_SEG_PREV_CURR_00438,973
050615_SEG_CURR_NEXT_00437,974
050615_SEG_CURR_NEXT_00438,975
050615_SEG_PREV_CURR_00439,976
050673_SEG_PREV_CURR_00100,977
050673_SEG_CURR_NEXT_00099,978
050673_SEG_TURN_00364,979
050350_SEG_TURN_00048,980
050673_SEG_PREV_CURR_00101,981
050673_SEG_CURR_NEXT_00100,982
050492_SEG_TURN_00433,983
050308_SEG_CURR_NEXT_01053,984
050308_SEG_PREV_CURR_01054,985
050492_SEG_PREV_CURR_00434,986
050492_SEG_CURR_NEXT_00433,987
050615_SEG_TURN_01034,988
050606_SEG_TURN_00122,989
050492_SEG_TURN_01311,990
050492_SEG_CURR_NEXT_00432,991
050492_SEG_PREV_CURR_00433,992
050308_SEG_CURR_NEXT_01052,993
050308_SEG_PREV_CURR_01053,994
050673_SEG_TURN_00225,995
050615_SEG_PREV_CURR_01034,996
050615_SEG_CURR_NEXT_01033,997
050615_SEG_TURN_00760,998
050615_SEG_CURR_NEXT_01034,999
050615_SEG_PREV_CURR_01035,1000
050673_SEG_CURR_NEXT_00439,1001
050615_SEG_CURR_NEXT_00760,1002
050615_SEG_PREV_CURR_00761,1003
050430_SEG_TURN_00037,1004
050492_SEG_TURN_01308,1005
050430_SEG_PREV_CURR_00038,1006
050430_SEG_CURR_NEXT_00037,1007
050430_SEG_CURR_NEXT_00036,1008
050430_SEG_PREV_CURR_00037,1009
050606_SEG_CURR_NEXT_00121,1010
050606_SEG_PREV_CURR_00122,1011
050615_SEG_TURN_00367,1012
050350_SEG_TURN_01118,1013
050430_SEG_TURN_00717,1014
050615_SEG_PREV_CURR_00367,1015
050615_SEG_CURR_NEXT_00366,1016
050430_SEG_CURR_NEXT_00716,1017
050430_SEG_PREV_CURR_00717,1018
050430_SEG_TURN_00265,1019
050606_SEG_TURN_00930,1020
050492_SEG_CURR_NEXT_01307,1021
050492_SEG_PREV_CURR_01308,1022
050615_SEG_TURN_00317,1023
050615_SEG_TURN_00158,1024
050615_SEG_PREV_CURR_01421,1025
050615_SEG_CURR_NEXT_01420,1026
050615_SEG_TURN_01134,1027
050615_SEG_TURN_01443,1028
050615_SEG_TURN_01445,1029
050615_SEG_TURN_01421,1030
050615_SEG_TURN_01459,1031
050615_SEG_TURN_00166,1032
050615_SEG_TURN_00313,1033
050615_SEG_TURN_01425,1034
050615_SEG_TURN_01423,1035
050615_SEG_TURN_01505,1036
050615_SEG_TURN_00946,1037
050615_SEG_TURN_00839,1038
050615_SEG_TURN_01499,1039
050615_SEG_TURN_00315,1040
050615_SEG_TURN_01495,1041
050615_SEG_CURR_NEXT_00833,1042
050615_SEG_PREV_CURR_00834,1043
050615_SEG_TURN_00160,1044
050615_SEG_TURN_01455,1045
050615_SEG_TURN_01453,1046
050615_SEG_TURN_01433,1047
050615_SEG_TURN_01431,1048
050615_SEG_TURN_00849,1049
050615_SEG_TURN_01437,1050
050615_SEG_TURN_00851,1051
050615_SEG_PREV_CURR_00313,1052
050615_SEG_CURR_NEXT_00312,1053
050615_SEG_TURN_01441,1054
050615_SEG_TURN_01457,1055
050615_SEG_TURN_00847,1056
050615_SEG_TURN_00156,1057
050615_SEG_TURN_00309,1058
050615_SEG_TURN_01449,1059
050615_SEG_TURN_00833,1060
050615_SEG_TURN_01140,1061
050615_SEG_TURN_00123,1062
050615_SEG_CURR_NEXT_01423,1063
050615_SEG_PREV_CURR_01424,1064
050615_SEG_TURN_01439,1065
050615_SEG_PREV_CURR_01425,1066
050615_SEG_CURR_NEXT_01424,1067
050615_SEG_TURN_00834,1068
050615_SEG_CURR_NEXT_01443,1069
050615_SEG_PREV_CURR_01444,1070
050615_SEG_TURN_01501,1071
050615_SEG_TURN_01451,1072
050308_SEG_PREV_CURR_00352,1073
050308_SEG_CURR_NEXT_00351,1074
050308_SEG_TURN_00352,1075
050308_SEG_TURN_00351,1076
050308_SEG_CURR_NEXT_00350,1077
050308_SEG_PREV_CURR_00351,1078
050615_SEG_TURN_01247,1079
050606_SEG_TURN_00047,1080
050615_SEG_CURR_NEXT_01246,1081
050615_SEG_PREV_CURR_01247,1082
050308_SEG_TURN_00347,1083
050615_SEG_PREV_CURR_01248,1084
050615_SEG_CURR_NEXT_01247,1085
050350_SEG_TURN_00344,1086
050308_SEG_PREV_CURR_00348,1087
050308_SEG_CURR_NEXT_00347,1088
050308_SEG_PREV_CURR_00347,1089
050308_SEG_CURR_NEXT_00346,1090
050673_SEG_TURN_00128,1091
050350_SEG_CURR_NEXT_00343,1092
050350_SEG_PREV_CURR_00344,1093
050673_SEG_TURN_00136,1094
050350_SEG_CURR_NEXT_00344,1095
050350_SEG_PREV_CURR_00345,1096
050350_SEG_TURN_01426,1097
050673_SEG_CURR_NEXT_00128,1098
050673_SEG_PREV_CURR_00129,1099
050673_SEG_TURN_00382,1100
050308_SEG_CURR_NEXT_00352,1101
050308_SEG_PREV_CURR_00353,1102
050673_SEG_CURR_NEXT_00135,1103
050673_SEG_PREV_CURR_00136,1104
050492_SEG_TURN_00148,1105
050606_SEG_PREV_CURR_00048,1106
050606_SEG_CURR_NEXT_00047,1107
050673_SEG_CURR_NEXT_00382,1108
050673_SEG_PREV_CURR_00383,1109
050606_SEG_TURN_00660,1110
050673_SEG_CURR_NEXT_00136,1111
050673_SEG_PREV_CURR_00137,1112
050673_SEG_PREV_CURR_00128,1113
050673_SEG_CURR_NEXT_00127,1114
050430_SEG_TURN_01028,1115
050606_SEG_TURN_00067,1116
050430_SEG_TURN_00470,1117
050430_SEG_CURR_NEXT_00469,1118
050430_SEG_PREV_CURR_00470,1119
050430_SEG_CURR_NEXT_00470,1120
050430_SEG_PREV_CURR_00471,1121
050615_SEG_TURN_01375,1122
050615_SEG_CURR_NEXT_01374,1123
050615_SEG_PREV_CURR_01375,1124
050615_SEG_TURN_00155,1125
050615_SEG_CURR_NEXT_01375,1126
050615_SEG_PREV_CURR_01376,1127
050308_SEG_TURN_01033,1128
050492_SEG_TURN_00011,1129
050615_SEG_CURR_NEXT_00155,1130
050615_SEG_PREV_CURR_00156,1131
050492_SEG_CURR_NEXT_00010,1132
050492_SEG_PREV_CURR_00011,1133
050492_SEG_PREV_CURR_00012,1134
050492_SEG_CURR_NEXT_00011,1135
050615_SEG_PREV_CURR_00155,1136
050615_SEG_CURR_NEXT_00154,1137
050308_SEG_TURN_01061,1138
050308_SEG_CURR_NEXT_01060,1139
050308_SEG_PREV_CURR_01061,1140
050308_SEG_CURR_NEXT_01061,1141
050308_SEG_PREV_CURR_01062,1142
050673_SEG_TURN_00970,1143
050615_SEG_TURN_00338,1144
050492_SEG_CURR_NEXT_01308,1145
050492_SEG_PREV_CURR_01309,1146
050615_SEG_CURR_NEXT_00417,1147
050615_SEG_PREV_CURR_00418,1148
050430_SEG_PREV_CURR_00304,1149
050430_SEG_CURR_NEXT_00303,1150
050606_SEG_TURN_00308,1151
050615_SEG_CURR_NEXT_00416,1152
050615_SEG_PREV_CURR_00417,1153
050615_SEG_TURN_00267,1154
050615_SEG_TURN_00660,1155
050615_SEG_PREV_CURR_00338,1156
050615_SEG_CURR_NEXT_00337,1157
050492_SEG_CURR_NEXT_01311,1158
050492_SEG_PREV_CURR_01312,1159
050430_SEG_TURN_00304,1160
050430_SEG_TURN_00303,1161
050673_SEG_PREV_CURR_00970,1162
050673_SEG_CURR_NEXT_00969,1163
050606_SEG_TURN_01122,1164
050606_SEG_CURR_NEXT_00307,1165
050606_SEG_PREV_CURR_00308,1166
050615_SEG_TURN_00762,1167
050606_SEG_TURN_00587,1168
050350_SEG_TURN_00272,1169
050350_SEG_CURR_NEXT_00272,1170
050350_SEG_PREV_CURR_00273,1171
050308_SEG_TURN_00395,1172
050430_SEG_TURN_00050,1173
050308_SEG_TURN_00287,1174
050308_SEG_CURR_NEXT_00394,1175
050308_SEG_PREV_CURR_00395,1176
050308_SEG_CURR_NEXT_00395,1177
050308_SEG_PREV_CURR_00396,1178
050606_SEG_CURR_NEXT_00706,1179
050606_SEG_PREV_CURR_00707,1180
050492_SEG_TURN_00974,1181
050492_SEG_TURN_00163,1182
050350_SEG_CURR_NEXT_00271,1183
050350_SEG_PREV_CURR_00272,1184
050308_SEG_PREV_CURR_00288,1185
050308_SEG_CURR_NEXT_00287,1186
050606_SEG_CURR_NEXT_00705,1187
050606_SEG_PREV_CURR_00706,1188
050430_SEG_TURN_00305,1189
050492_SEG_PREV_CURR_00975,1190
050492_SEG_CURR_NEXT_00974,1191
050492_SEG_CURR_NEXT_00163,1192
050492_SEG_PREV_CURR_00164,1193
050430_SEG_PREV_CURR_00051,1194
050430_SEG_CURR_NEXT_00050,1195
050350_SEG_TURN_01303,1196
050308_SEG_TURN_00842,1197
050350_SEG_CURR_NEXT_01303,1198
050350_SEG_PREV_CURR_01304,1199
050430_SEG_TURN_00647,1200
050430_SEG_CURR_NEXT_00647,1201
050430_SEG_PREV_CURR_00648,1202
050430_SEG_PREV_CURR_00647,1203
050430_SEG_CURR_NEXT_00646,1204
050308_SEG_CURR_NEXT_00286,1205
050308_SEG_PREV_CURR_00287,1206
050308_SEG_PREV_CURR_00843,1207
050308_SEG_CURR_NEXT_00842,1208
050615_SEG_TURN_01096,1209
050430_SEG_PREV_CURR_00305,1210
050350_SEG_TURN_00538,1211
050350_SEG_CURR_NEXT_00538,1212
050350_SEG_PREV_CURR_00539,1213
050615_SEG_TURN_00602,1214
050606_SEG_TURN_00279,1215
050430_SEG_TURN_00027,1216
050430_SEG_TURN_00219,1217
050606_SEG_PREV_CURR_00280,1218
050606_SEG_CURR_NEXT_00279,1219
050430_SEG_PREV_CURR_00220,1220
050430_SEG_CURR_NEXT_00219,1221
050615_SEG_CURR_NEXT_00601,1222
050615_SEG_PREV_CURR_00602,1223
050615_SEG_CURR_NEXT_00602,1224
050615_SEG_PREV_CURR_00603,1225
050430_SEG_CURR_NEXT_00304,1226
050430_SEG_PREV_CURR_00028,1227
050430_SEG_CURR_NEXT_00027,1228
050430_SEG_PREV_CURR_00219,1229
050430_SEG_CURR_NEXT_00218,1230
050606_SEG_PREV_CURR_00279,1231
050606_SEG_CURR_NEXT_00278,1232
050615_SEG_TURN_01292,1233
050430_SEG_TURN_00274,1234
050350_SEG_PREV_CURR_00538,1235
050350_SEG_CURR_NEXT_00537,1236
050430_SEG_CURR_NEXT_00273,1237
050430_SEG_PREV_CURR_00274,1238
050430_SEG_TURN_00088,1239
050308_SEG_TURN_00885,1240
050673_SEG_TURN_01192,1241
050430_SEG_PREV_CURR_00275,1242
050430_SEG_CURR_NEXT_00274,1243
050673_SEG_CURR_NEXT_01191,1244
050615_SEG_TURN_01429,1245
050615_SEG_CURR_NEXT_01428,1246
050615_SEG_PREV_CURR_01429,1247
050350_SEG_TURN_01292,1248
050615_SEG_CURR_NEXT_01429,1249
050615_SEG_PREV_CURR_01430,1250
050308_SEG_TURN_00578,1251
050308_SEG_CURR_NEXT_00578,1252
050308_SEG_PREV_CURR_00579,1253
050308_SEG_TURN_00910,1254
050308_SEG_PREV_CURR_00578,1255
050308_SEG_CURR_NEXT_00577,1256
050606_SEG_TURN_00281,1257
050350_SEG_PREV_CURR_01293,1258
050350_SEG_CURR_NEXT_01292,1259
050606_SEG_CURR_NEXT_00280,1260
050606_SEG_PREV_CURR_00281,1261
050606_SEG_CURR_NEXT_00281,1262
050606_SEG_PREV_CURR_00282,1263
050492_SEG_TURN_01497,1264
050350_SEG_PREV_CURR_01292,1265
050350_SEG_CURR_NEXT_01291,1266
050430_SEG_TURN_00559,1267
050492_SEG_PREV_CURR_01497,1268
050492_SEG_CURR_NEXT_01496,1269
050492_SEG_CURR_NEXT_01497,1270
050492_SEG_PREV_CURR_01498,1271
050350_SEG_TURN_01121,1272
050308_SEG_CURR_NEXT_00910,1273
050308_SEG_PREV_CURR_00911,1274
050492_SEG_TURN_01170,1275
050492_SEG_TURN_01434,1276
050430_SEG_PREV_CURR_00560,1277
050430_SEG_CURR_NEXT_00559,1278
050308_SEG_TURN_00856,1279
050606_SEG_TURN_01197,1280
050615_SEG_TURN_01389,1281
050615_SEG_CURR_NEXT_01389,1282
050615_SEG_PREV_CURR_01390,1283
050615_SEG_CURR_NEXT_01388,1284
050615_SEG_PREV_CURR_01389,1285
050615_SEG_TURN_01391,1286
050615_SEG_PREV_CURR_00684,1287
050615_SEG_CURR_NEXT_00683,1288
050615_SEG_TURN_00683,1289
050615_SEG_PREV_CURR_01391,1290
050615_SEG_CURR_NEXT_01390,1291
050615_SEG_PREV_CURR_00683,1292
050615_SEG_CURR_NEXT_00682,1293
050492_SEG_TURN_00906,1294
050492_SEG_CURR_NEXT_00905,1295
050492_SEG_PREV_CURR_00906,1296
050492_SEG_PREV_CURR_00907,1297
050492_SEG_CURR_NEXT_00906,1298
050615_SEG_TURN_01383,1299
050615_SEG_CURR_NEXT_01382,1300
050615_SEG_PREV_CURR_01383,1301
050615_SEG_CURR_NEXT_01391,1302
050615_SEG_PREV_CURR_01392,1303
050492_SEG_TURN_01132,1304
050615_SEG_CURR_NEXT_01383,1305
050615_SEG_PREV_CURR_01384,1306
050492_SEG_CURR_NEXT_01132,1307
050492_SEG_PREV_CURR_01133,1308
050350_SEG_TURN_01282,1309
050492_SEG_CURR_NEXT_01131,1310
050492_SEG_PREV_CURR_01132,1311
050615_SEG_TURN_00675,1312
050350_SEG_PREV_CURR_01282,1313
050350_SEG_CURR_NEXT_01281,1314
050615_SEG_CURR_NEXT_00674,1315
050615_SEG_PREV_CURR_00675,1316
050430_SEG_TURN_00756,1317
050492_SEG_TURN_00199,1318
050615_SEG_CURR_NEXT_00675,1319
050615_SEG_PREV_CURR_00676,1320
050492_SEG_CURR_NEXT_00198,1321
050492_SEG_PREV_CURR_00199,1322
050430_SEG_TURN_00039,1323
050350_SEG_PREV_CURR_01283,1324
050350_SEG_CURR_NEXT_01282,1325
050430_SEG_CURR_NEXT_00039,1326
050430_SEG_PREV_CURR_00040,1327
050430_SEG_CURR_NEXT_00038,1328
050430_SEG_PREV_CURR_00039,1329
050673_SEG_TURN_00919,1330
050673_SEG_CURR_NEXT_00918,1331
050673_SEG_PREV_CURR_00919,1332
050673_SEG_PREV_CURR_00920,1333
050673_SEG_CURR_NEXT_00919,1334
050308_SEG_TURN_00064,1335
050308_SEG_CURR_NEXT_00063,1336
050308_SEG_PREV_CURR_00064,1337
050308_SEG_PREV_CURR_00065,1338
050308_SEG_CURR_NEXT_00064,1339
050350_SEG_TURN_00509,1340
050350_SEG_CURR_NEXT_00508,1341
050350_SEG_PREV_CURR_00509,1342
050492_SEG_TURN_00157,1343
050430_SEG_TURN_01150,1344
050615_SEG_TURN_00322,1345
050350_SEG_CURR_NEXT_00509,1346
050350_SEG_PREV_CURR_00510,1347
050430_SEG_PREV_CURR_01150,1348
050430_SEG_CURR_NEXT_01149,1349
050430_SEG_CURR_NEXT_01150,1350
050430_SEG_PREV_CURR_01151,1351
050615_SEG_PREV_CURR_00322,1352
050615_SEG_CURR_NEXT_00321,1353
050615_SEG_CURR_NEXT_00322,1354
050615_SEG_PREV_CURR_00323,1355
050492_SEG_TURN_00223,1356
050430_SEG_TURN_00760,1357
050492_SEG_TURN_00225,1358
050350_SEG_TURN_00850,1359
050492_SEG_CURR_NEXT_00223,1360
050492_SEG_PREV_CURR_00224,1361
050673_SEG_TURN_00931,1362
050350_SEG_CURR_NEXT_00849,1363
050606_SEG_TURN_00812,1364
050673_SEG_TURN_00667,1365
050606_SEG_CURR_NEXT_00811,1366
050606_SEG_PREV_CURR_00812,1367
050673_SEG_PREV_CURR_00667,1368
050673_SEG_CURR_NEXT_00666,1369
050606_SEG_CURR_NEXT_00812,1370
050606_SEG_PREV_CURR_00813,1371
050673_SEG_CURR_NEXT_00667,1372
050673_SEG_PREV_CURR_00668,1373
050606_SEG_TURN_01336,1374
050606_SEG_PREV_CURR_01336,1375
050606_SEG_CURR_NEXT_01335,1376
050673_SEG_TURN_00665,1377
050673_SEG_CURR_NEXT_00665,1378
050673_SEG_PREV_CURR_00666,1379
050673_SEG_PREV_CURR_00665,1380
050673_SEG_CURR_NEXT_00664,1381
050606_SEG_CURR_NEXT_01336,1382
050606_SEG_PREV_CURR_01337,1383
050673_SEG_CURR_NEXT_00462,1384
050673_SEG_PREV_CURR_00463,1385
050673_SEG_TURN_00463,1386
050673_SEG_PREV_CURR_00464,1387
050673_SEG_CURR_NEXT_00463,1388
050673_SEG_TURN_00683,1389
050673_SEG_PREV_CURR_00958,1390
050673_SEG_CURR_NEXT_00957,1391
050430_SEG_TURN_00376,1392
050492_SEG_TURN_01168,1393
050308_SEG_TURN_00750,1394
050673_SEG_PREV_CURR_00684,1395
050673_SEG_CURR_NEXT_00683,1396
050673_SEG_CURR_NEXT_00682,1397
050673_SEG_PREV_CURR_00683,1398
050673_SEG_TURN_00958,1399
050606_SEG_TURN_01330,1400
050430_SEG_PREV_CURR_00377,1401
050430_SEG_CURR_NEXT_00376,1402
050673_SEG_TURN_00522,1403
050673_SEG_PREV_CURR_00523,1404
050673_SEG_CURR_NEXT_00522,1405
050673_SEG_PREV_CURR_00522,1406
050673_SEG_CURR_NEXT_00521,1407
050673_SEG_CURR_NEXT_00540,1408
050673_SEG_PREV_CURR_00541,1409
050673_SEG_TURN_00540,1410
050350_SEG_TURN_00311,1411
050673_SEG_CURR_NEXT_00539,1412
050673_SEG_PREV_CURR_00540,1413
050606_SEG_TURN_00273,1414
050350_SEG_PREV_CURR_00311,1415
050350_SEG_CURR_NEXT_00310,1416
050615_SEG_TURN_00364,1417
050308_SEG_TURN_00132,1418
050615_SEG_CURR_NEXT_00363,1419
050615_SEG_PREV_CURR_00364,1420
050492_SEG_TURN_01330,1421
050308_SEG_CURR_NEXT_00131,1422
050308_SEG_PREV_CURR_00132,1423
050492_SEG_CURR_NEXT_01329,1424
050492_SEG_PREV_CURR_01330,1425
050615_SEG_CURR_NEXT_00364,1426
050615_SEG_PREV_CURR_00365,1427
050492_SEG_PREV_CURR_01331,1428
050492_SEG_CURR_NEXT_01330,1429
050350_SEG_CURR_NEXT_00311,1430
050350_SEG_PREV_CURR_00312,1431
050673_SEG_TURN_00189,1432
050492_SEG_TURN_00239,1433
050492_SEG_PREV_CURR_00240,1434
050492_SEG_CURR_NEXT_00239,1435
050606_SEG_TURN_01316,1436
050492_SEG_CURR_NEXT_00238,1437
050492_SEG_PREV_CURR_00239,1438
050606_SEG_CURR_NEXT_01315,1439
050606_SEG_PREV_CURR_01316,1440
050673_SEG_TURN_01133,1441
050615_SEG_TURN_01117,1442
050606_SEG_PREV_CURR_01317,1443
